id	mpn	title	description	link	image_link	price	brand	product_type	condition	google_product_category	manufacturer	availability
"1082"	"1082"	"Tazret Forte Cream"	"<p style=text-align: center;><span style=font-size: large;><strong>Tazret forte cream</strong><br /></span></p> <p style=text-align: justify;><span style=font-size: large;>Tazarotene is a third generation topical retinoid. This drug is sold in the form of a cream or gel. This medicine is approved for the treatment of psoriasis, acne and the skin damage due to sun rays. The cream/gel 0.1% is indicated for acne vulgaris, gel 0.1% for mild-moderate acne, and foam 0.1%for moderate&ndash;severe acne. The topical drug is sold under various brand names and forms in the market.</span></p> <p style=text-align: justify;><span style=font-size: large;><strong><span style=text-decoration: underline;>Understanding the drug:</span></strong></span></p> <p style=text-align: justify;><span style=font-size: large;><strong>How it works?</strong></span></p> <p style=text-align: justify"	"http://www.directmall.co.uk/tazret-forte-cream.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_1082_2.jpg"	"10.17"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"60"	"60"	"Persol Gel"	"<h3 class=c_head style=text-align: center;><span style=font-size: medium;>Persol Gel<br /></span></h3> <h3 class=c_head><span style=font-size: medium;><br /></span></h3> <h3 class=c_head><span style=font-size: medium;>What is Benzoyl Peroxide?</span></h3> <p class=c_content><span style=font-size: medium;>Benzoyl Peroxide is an anti bacterial drug that is prescribed for the treatment of acne. It also exhibits a mild drying effect that allows excess oils and dirt to be washed away from the skin. Benzoyl Peroxide is marketed and sold under various trade names, a couple of which are Benzagel and Persol (made by Wallace).</span></p> <h3 class=c_head><span style=font-size: medium;>Important Information about Benzoyl Peroxide</span></h3> <p class=c_content><span style=font-size: medium;>Do not use Benzoyl Peroxide (Benzagel, Persol) if you have a known allergy to "	"http://www.directmall.co.uk/persol.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_60_2.jpg"	"6.9"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"115"	"115"	"Persol Gel"	"<div class=std> <h3 class=c_head style=text-align: center;><span style=font-size: medium;>Persol Gel<br /></span></h3> <h3 class=c_head><span style=font-size: medium;><br /></span></h3> <h3 class=c_head><span style=font-size: medium;>What is Benzoyl Peroxide?</span></h3> <p class=c_content><span style=font-size: medium;>Benzoyl Peroxide is an anti bacterial drug that is prescribed for the treatment of acne. It also exhibits a mild drying effect that allows excess oils and dirt to be washed away from the skin. Benzoyl Peroxide is marketed and sold under various trade names, a couple of which are Benzagel and Persol (made by Wallace).</span></p> <h3 class=c_head><span style=font-size: medium;>Important Information about Benzoyl Peroxide</span></h3> <p class=c_content><span style=font-size: medium;>Do not use Benzoyl Peroxide (Benzagel, Persol) if you have "	"http://www.directmall.co.uk/persol-4218.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_115_2.jpg"	"6.98"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"254"	"254"	"Acnesol Gel"	"<h3 class=c_head style=text-align: center;><span style=font-size: medium;>Acnesol Gel<br /></span></h3> <h3 class=c_head style=text-align: justify;><span style=font-size: medium;><br /></span></h3> <h3 class=c_head style=text-align: justify;><span style=font-size: medium;>What is Clindamycin Phosphate?</span></h3> <p class=c_content style=text-align: justify;><span style=font-size: medium;>Clindamycin Phosphate is a topical (applied on skin) antibiotic drug that fights bacterial growth on the skin. It is prescribed for the treatment of severe acne. Clindamycin Phosphate is marketed and sold under various trade names, some of which are Cleocin T, Acnesol Gel (made by Systopic), Erytop (made by USV Ltd.), and Clindac-A (made by Galderma).</span></p> <h3 class=c_head style=text-align: justify;><span style=font-size: medium;>Important Information about Clind"	"http://www.directmall.co.uk/acnesol-gel.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_254_2.jpg"	"8"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"257"	"257"	"Dalacin C "	"<h3 class=c_head style=text-align: center;><span style=font-size: medium;>Dalacin<br /></span></h3> <h3 class=c_head style=text-align: justify;><span style=font-size: medium;><br /></span></h3> <h3 class=c_head style=text-align: justify;><span style=font-size: medium;>What is Clindamycin HCl?</span></h3> <p class=c_content style=text-align: justify;><span style=font-size: medium;>Clindamycin HCl is an antibiotic drug that fights bacteria in the body by preventing the growth of bacteria. It is prescribed for the treatment of a wide variety of bacterial infections. Clindamycin HCl is marketed and sold under various trade names, some of which are Cleocin, Dalacin and Dalacin C (made by Pfizer).</span></p> <h3 class=c_head style=text-align: justify;><span style=font-size: medium;>Important Information about Clindamycin HCl</span></h3> <p class=c_content s"	"http://www.directmall.co.uk/dalacin-c.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_257_2.jpg"	"26.36"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"258"	"258"	"Erytop 1% Gel"	"<h3 class=c_head style=text-align: center;><span style=font-size: medium;>Erytop<br /></span></h3> <h3 class=c_head><span style=font-size: medium;><br /></span></h3> <h3 class=c_head><span style=font-size: medium;>What is Clindamycin Phosphate?</span></h3> <p class=c_content><span style=font-size: medium;>Clindamycin Phosphate is a topical (applied on skin) antibiotic drug that fights bacterial growth on the skin. It is prescribed for the treatment of severe acne. Clindamycin Phosphate is marketed and sold under various trade names, some of which are Cleocin T, Acnesol Gel (made by Systopic), Erytop (made by USV Ltd.), and Clindac-A (made by Galderma).</span></p> <h3 class=c_content><span style=font-size: medium;>Important Information about Clindamycin Phosphate</span></h3> <p class=c_content><span style=font-size: medium;>Do not use Clindamycin Phosphate t"	"http://www.directmall.co.uk/erytop.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_258_2.jpg"	"8.6"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"259"	"259"	"Clindac A"	"<div class=std> <h3 class=c_head style=text-align: center;><span style=font-size: medium;>Clindac-A<br /></span></h3> <h3 class=c_head><span style=font-size: medium;><br /></span></h3> <h3 class=c_head><span style=font-size: medium;>What is Clindamycin Phosphate?</span></h3> <p class=c_content><span style=font-size: medium;>Clindamycin Phosphate is a topical (applied on skin) antibiotic drug that fights bacterial growth on the skin. It is prescribed for the treatment of severe acne. Clindamycin Phosphate is marketed and sold under various trade names, some of which are Cleocin T, Acnesol Gel (made by Systopic), Erytop (made by USV Ltd.), and Clindac-A (made by Galderma).</span></p> <h3 class=c_content><span style=font-size: medium;>Important Information about Clindamycin Phosphate</span></h3> <p class=c_content><span style=font-size: medium;>Do not use C"	"http://www.directmall.co.uk/clindac-a.html"	"http://www.alldaychemist.com/media/catalog/product/4/_/4_6.jpg"	"8.3"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"685"	"685"	"CNN-Tab "	"<h3 class=c_head style=text-align: center;><span style=font-size: medium;>CNN-Tab 100mg<br /></span></h3> <h3 class=c_head><span style=font-size: medium;><br /></span></h3> <h3 class=c_head><span style=font-size: medium;>What is Minocycline HCl?</span></h3> <p class=c_content><span style=font-size: medium;>Minocycline HCl is a tetracycline antibiotic prescribed for the treatment of skin infections, and severe acne. This medicine is also used in the treatment of many other bacterial infections, such as urinary tract infections, acne, gonorrhea, chlamydia, periodontitis (gum disease), and others.</span></p> <p class=c_content><span style=font-size: medium;>Minocycline HCl is sold under various brands, some of which are Minocin, CNN-Tab (made by Intas Pharma), and Cynomycin (Wyeth Pharma)</span></p> <h3 class=c_head><span style=font-size: medium;>Important Inf"	"http://www.directmall.co.uk/cnn-tab.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_685_2.jpg"	"22.01"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"686"	"686"	"Cynomycin "	"<h3 class=c_head style=text-align: center;><span style=font-size: medium;>Cynomycin<br /></span></h3> <h3 class=c_head><span style=font-size: medium;><br /></span></h3> <h3 class=c_head><span style=font-size: medium;>What is Minocycline HCl?</span></h3> <p class=c_content><span style=font-size: medium;>Minocycline HCl is a tetracycline antibiotic prescribed for the treatment of skin infections, and severe acne. This medicine is also used in the treatment of many other bacterial infections, such as urinary tract infections, acne, gonorrhea, chlamydia, periodontitis (gum disease), and others.</span></p> <p class=c_content><span style=font-size: medium;>Minocycline HCl is sold under various brands, some of which are Minocin, CNN-Tab (made by Intas Pharma), and Cynomycin (Wyeth Pharma)</span></p> <h3 class=c_head><span style=font-size: medium;>Important Informa"	"http://www.directmall.co.uk/cynomycin.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_686_2.jpg"	"24.68"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"378"	"378"	"Althrocin "	"<h3 class=c_head style=text-align: center;><span style=font-size: medium;>Althrocin</span></h3> <h3 class=c_head>&nbsp;</h3> <h3 class=c_head><span style=font-size: medium;>What is Erythromycin?</span></h3> <p class=c_content><span style=font-size: medium;>Erythromycin is a macrolide antibiotic that slows the growth of sensitive bacteria or kills them by reducing the production of important proteins required by the bacteria to thrive. It is prescribed for the treatment of several types of bacterial infections.</span></p> <p class=c_content><span style=font-size: medium;>Erythromycin is sold under various trade names, some of which are Ery-Tab, Eryped, and Althrocin (made by Alembic).</span></p> <h3 class=c_head><span style=font-size: medium;>Important Information about Erthromycin</span></h3> <p class=c_content><span style=font-size: medium;>Do not take "	"http://www.directmall.co.uk/althrocin.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_378_2.jpg"	"16.4"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"379"	"379"	"Althrocin "	"<div class=std> <h3 class=c_head style=text-align: center;><span style=font-size: medium;>Althrocin</span></h3> <h3 class=c_head>&nbsp;</h3> <h3 class=c_head><span style=font-size: medium;>What is Erythromycin?</span></h3> <p class=c_content><span style=font-size: medium;>Erythromycin is a macrolide antibiotic that slows the growth of sensitive bacteria or kills them by reducing the production of important proteins required by the bacteria to thrive. It is prescribed for the treatment of several types of bacterial infections.</span></p> <p class=c_content><span style=font-size: medium;>Erythromycin is sold under various trade names, some of which are Ery-Tab, Eryped, and Althrocin (made by Alembic).</span></p> <h3 class=c_head><span style=font-size: medium;>Important Information about Erthromycin</span></h3> <p class=c_content><span style=font-size: me"	"http://www.directmall.co.uk/althrocin-4254.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_379_1.jpg"	"11.13"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"915"	"915"	"Salicylix"	"<h3 class=c_head style=text-align: center;><span style=font-size: medium;>Salicylix<br /></span></h3> <h3 class=c_head><span style=font-size: medium;><br /></span></h3> <h3 class=c_head><span style=font-size: medium;>What is Salicylic acid?</span></h3> <p class=c_content><span style=font-size: medium;>Salicylic acid is a keratolytic drug (peeling agent). It causes the shedding of the outer layer of the skin. Salicyclic acid in the form of topical medication is used to treat acne, dandruff, corns, and warts. It is sold under various trade names, a couple of which are Salicifix and Salicylix.</span></p> <h3 class=c_head><span style=font-size: medium;>Important Information about Salicylic acid</span></h3> <p class=c_content><span style=font-size: medium;>Do not let Salicylic acid topical medication (Salicifix, Salicylix) get into the eyes, mouth, lips, nose, g"	"http://www.directmall.co.uk/salicylix.html"	"http://www.alldaychemist.com/media/catalog/product/1/_/1_9.jpg"	"7.98"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"713"	"713"	"Naltima "	"<p style=text-align: center;><span style=font-size: medium;><strong>Naltima</strong><br /></span></p> <p style=text-align: justify;><span style=font-size: medium;>&nbsp;</span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Naltrexone HCl?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Naltrexone HCl oral is a special narcotic medication that arrests the effects of other narcotic substances and alcohol. It is available under different trade names in different nations, some of which are Revia and Naltima (made by Intas Pharmaceuticals India). Naltrexone HCl is prescribed primarily for fighting drug or alcohol addiction in people who have been addicted to alcohol and narcotics but are not taking it at present. It may also be used for other treatments not mentioned above.</span><br /><br /></p> <h3 style=text-align: j"	"http://www.directmall.co.uk/naltima.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_713_2.jpg"	"24.05"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"2"	"2"	"Acamprol"	"<p style=text-align: center;><span style=font-size: medium;><strong>Acamprol</strong> <br /></span></p> <p style=text-align: justify;><span style=font-size: medium;><br /></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Acamprosate?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Acamprosate is a drug used to fight alcohol dependence in a person who has recently quit drinking by helping him or her to continue living without cravings for alcohol. This medication alters the chemical activity in the brain of an alcohol dependent person which may have become unbalanced due to addiction. It works by fixing this chemical imbalance. Acamprosate is used along with behavior changes and proper counseling support to help a person quit his or her drinking habit</span><br /><span style=font-size: medium;>Acamprosate is ava"	"http://www.directmall.co.uk/acamprol.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_2_2.jpg"	"19.43"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"335"	"335"	"Dizone  "	"<p style=text-align: center;><span style=font-size: medium;><strong>Dizone</strong> <br /></span></p> <p style=text-align: justify;><span style=font-size: medium;><br /></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Disulfiram?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Disulfiram is a drug used to treat chronic or deep rooted alcoholism. It is marketed and sold under various trade names in the world, some of which are Antabuse and Dizone. Disulfiram works by interfering with alcohol metabolism in the body which leads to undesirable and unpleasant effects when alcohol is consumed.</span><br /><span style=font-size: medium;>Disulfiram may also be given for treatments other than those listed above.</span><br /><br /></p> <h3 style=text-align: justify;><span style=font-size: medium;>Important Informat"	"http://www.directmall.co.uk/dizone.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_335_2.jpg"	"8.6"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"165"	"165"	"Cabgolin "	"<p style=text-align: center;><span style=font-size: large;><strong>Cabgolin 0.5 mg</strong><br /></span></p> <p style=text-align: justify;><span style=font-size: large;>The main active ingredient Cabergoline is a dopamine receptor agonist. This medicine is used to treat hyperprolactinemia or high levels of prolactin hormone in your body. Prolactin hormone plays a very important role in female body, it is very necessary for the production of milk in the breast feeding mothers. High levels of prolactin in women can cause certain symptoms such as unnecessary&nbsp;breast milk and missed periods. It can also cause difficulty becoming pregnant, sexual problems, bone loss in women who are not breast feeding. It can be responsible for causing impotence in men and breast changes in both sexes.</span></p> <p style=text-align: justify;><span style=font-size: large;><strong><span style"	"http://www.directmall.co.uk/cabgolin.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_165_2.jpg"	"26.12"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"698"	"698"	"Montair "	"<p style=text-align: center;><span style=font-size: large;><strong>Montair 10 mg</strong><br /></span></p> <p style=text-align: justify;><span style=font-size: large;>Montelukast is a leukotriene receptor antagonist. This drug is used worldwide under different brand names for the treatment of various seasonal allergies and especially for relieving the symptoms of Asthma. The symptoms like bronchospasm, seasonal rhinitis (also known as hay fever) and Urticaria. &ldquo;Mont&rdquo; in Montelukast stands for the place Montreal, where Merck developed the drug.&nbsp; The drug Montelukast is used for seasonal and perennial (occurs all year round) allergic rhinitis (a condition associated with sneezing and stuffy, runny or itchy nose.</span></p> <p style=text-align: justify;><span style=font-size: large;><strong><span style=text-decoration: underline;>Understanding the drug:</spa"	"http://www.directmall.co.uk/montair.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_698_2.jpg"	"17.23"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"699"	"699"	"Montair Chewable Tablets"	"<p style=text-align: center;><span style=font-size: large;><strong>Montair Chewable tablets</strong><br /></span></p> <p style=text-align: justify;><span style=font-size: large;>Montelukast is a leukotriene receptor antagonist. This drug is used worldwide under different brand names for the treatment of various seasonal allergies and especially for relieving the symptoms of Asthma. The symptoms like bronchospasm, seasonal rhinitis (also known as hay fever) and Urticaria. &ldquo;Mont&rdquo; in Montelukast stands for the place Montreal, where Merck developed the drug.&nbsp; The drug Montelukast is used for seasonal and perennial (occurs all year round) allergic rhinitis (a condition associated with sneezing and stuffy, runny or itchy nose.</span></p> <p style=text-align: justify;><span style=font-size: large;><strong><span style=text-decoration: underline;>Understanding the"	"http://www.directmall.co.uk/montair-chewable-tablets.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_699_1.jpg"	"14.02"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"700"	"700"	"Montair Chewable Tablets"	"<p style=text-align: center;><span style=font-size: large;><strong>Montair chewable tablets</strong><br /></span></p> <p style=text-align: justify;><span style=font-size: large;>Montelukast is a leukotriene receptor antagonist. This drug is used worldwide under different brand names for the treatment of various seasonal allergies and especially for relieving the symptoms of Asthma. The symptoms like bronchospasm, seasonal rhinitis (also known as hay fever) and Urticaria. &ldquo;Mont&rdquo; in Montelukast stands for the place Montreal, where Merck developed the drug.&nbsp; The drug Montelukast is used for seasonal and perennial (occurs all year round) allergic rhinitis (a condition associated with sneezing and stuffy, runny or itchy nose.</span></p> <p style=text-align: justify;><span style=font-size: large;><strong><span style=text-decoration: underline;>Understanding the"	"http://www.directmall.co.uk/montair-chewable-tablets-4278.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_700_2.jpg"	"14.89"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"701"	"701"	"Montair LC Kid"	"<p style=text-align: center;><span style=font-size: large;><strong>Montair LC kid</strong><br /></span></p> <p style=text-align: justify;><span style=font-size: large;>Montelukast is a leukotriene receptor antagonist. This drug is used worldwide under different brand names for the treatment of various seasonal allergies and especially for relieving the symptoms of Asthma. The symptoms like bronchospasm, seasonal rhinitis (also known as hay fever) and Urticaria. &ldquo;Mont&rdquo; in Montelukast stands for the place Montreal, where Merck developed the drug.&nbsp; The drug Montelukast is used for seasonal and perennial (occurs all year round) allergic rhinitis (a condition associated with sneezing and stuffy, runny or itchy nose.</span></p> <p style=text-align: justify;><span style=font-size: large;><strong><span style=text-decoration: underline;>Understanding the drug:</sp"	"http://www.directmall.co.uk/montair-lc-kid.html"	"http://www.alldaychemist.com/media/catalog/product/1/_/1_5.jpg"	"12.61"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"628"	"628"	"Lotus Rejuvinating Pack"	"Lotus Rejuvinating Pack"	"http://www.directmall.co.uk/lotus-rejuvinating-pack.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_628_2.jpg"	"16.55"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"300"	"300"	"Deslor  "	"<p style=text-align: center;><span style=font-size: medium;><strong>Deslor</strong><br /></span></p> <p style=text-align: justify;><span style=font-size: medium;>&nbsp;</span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Desloratadine?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Desloratadine, also sold under the brand name Clarinex or Deslor among several other names, is an antihistamine medication that helps to lower the level of the natural chemical histamine in the body. Histamine can lead to symptoms like itching, sneezing, watery eyes, or runny nose.</span><br /><span style=font-size: medium;>This drug is used to alleviate the symptoms of seasonal allergies like sneezing, runny nose, watery eyes, or itching in nose or throat. It is also used to heal hives and itching in people with chronic skin reactions"	"http://www.directmall.co.uk/deslor.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_300_1.jpg"	"10.78"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"1152"	"1152"	"Ledercort "	"<p style=text-align: center;><span style=font-size: medium;><strong>Ledercort</strong> <br /></span></p> <p style=text-align: justify;><span style=font-size: medium;><br /></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Triamcinolone?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Triamcinolone, also sold under the name Nasacort, Ledercort, Kenalog and Kenacort injection among several other names, is an adrenocortical steroid drug which inhibits the release of substances in the body that cause inflammation.</span><br /><span style=font-size: medium;>It is available as a tablet or an injection. The tablet is used to heal nasal allergy symptoms like sneezing, itching, or runny nose caused by seasonal allergies or hay fever. The injection on the other hand is administered into the joint space to treat inflammat"	"http://www.directmall.co.uk/ledercort.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_1152_2.jpg"	"10.98"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"1153"	"1153"	"Kenacort Injection"	"Triamcinolone "	"http://www.directmall.co.uk/kenacort-injection.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_1153_2.jpg"	"8.3"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"1154"	"1154"	"Ledercort "	"Ledercort "	"http://www.directmall.co.uk/ledercort-3669.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"6.98"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"1155"	"1155"	"Kenacort Cream"	"Kenacort Cream"	"http://www.directmall.co.uk/kenacort.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_1155_2.jpg"	"9.5"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"1156"	"1156"	"Nasacort Aqua Nasal Spray"	"<p>&nbsp;</p>  "	"http://www.directmall.co.uk/nasacort-aqua-nasal-spray.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"62.83"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"916"	"916"	"Serobid "	"<p style=text-align: center;><span style=font-size: medium;><strong>Serobid</strong> <br /></span></p> <p style=text-align: justify;><span style=font-size: medium;><br /></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Salmeterol?</span></h3> <p style=text-align: justify;><br /><span style=font-size: medium;>Salmeterol is a bronchodilator drug used to deter asthma attacks. It functions by relaxing muscles in the air passages for improved breathing. However it will not be effective if an asthma attack has already started.</span><br /><span style=font-size: medium;>Salmeterol is also used to heal chronic obstructive pulmonary disease (COPD) like emphysema and chronic bronchitis.</span><br /><br /></p> <h3 style=text-align: justify;><span style=font-size: medium;>Important Information about Salmeterol</span></h3> <p style=text-ali"	"http://www.directmall.co.uk/serobid.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_916_2.jpg"	"11.21"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"917"	"917"	"Serobid Rotacaps "	"<p style=text-align: center;><strong><span style=font-size: large;>Serobid Rotacaps</span></strong></p> <p style=text-align: justify;><span style=font-size: large;>The drug preparation containing <strong>Salmeterol Xinafoate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflammation in the lungs by releasing the chemicals that opens up the constricted tubes.<strong> </strong>This combination drug is a preventive medicine and is not effective when asthma attack has already begun. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</sp"	"http://www.directmall.co.uk/serobid-rotacaps.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_917_2.jpg"	"8.32"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"440"	"440"	"Furamist Nasal Spray "	"<p style=text-align: center;><strong><span style=font-size: large;>Furamist nasal spray</span></strong></p> <p style=text-align: justify;><span style=font-size: large;>Fluticasone Furoate is an inhalable antihistamine that is used to treat patients who are suffering from seasonal allergies like hay fever, chronic rhinitis and asthma etc. These are synthetically produced corticosteroids, similar to those produced by the adrenal gland. This medication is used to treat seasonal or perennial rhinitis along with asthma chronic obstructive pulmonary disease.</span></p> <p style=text-align: justify;><span style=font-size: large;>This medicine is available in the dosage form of nasal spray and reduces the symptoms of seasonal allergies like stuffy, runny, or itchy nose; sneezing; and red, itchy, or watery eyes. This drug is prescribed for adults and children above 4 years of age. F"	"http://www.directmall.co.uk/furamist-nasal-spray-27-5-mcg-per-spray.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_440_2.jpg"	"14.2"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"696"	"696"	"Elocon "	"<p style=text-align: center;><span style=font-size: medium;>&nbsp;<strong>Elocon</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;><br /></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Mometasone Furoate?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Mometasone Furoate, also sold under the brand name Asmanex, Elocon among several other brands, is a corticosteroid drug. It decreases the effects of the chemicals that cause redness, swelling, or inflammation. Mometasone Furoate is used to heal the inflammation and itching due to a host of skin conditions like allergic reactions, psoriasis, or eczema.</span><br /><span style=font-size: medium;>Mometasone Furoate may also be used for other treatment not mentioned above.</span><br /><br /></p> <h3 style=text-align: justify;><span"	"http://www.directmall.co.uk/elocon.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_696_2.jpg"	"8.53"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"515"	"515"	"Skin Lite "	"<p style=text-align: center;><span style=font-size: large;><strong>Skin Lite 20gm</strong><br /></span></p> <p style=text-align: justify;><span style=font-size: large;>The great combination of Hydroquinone, Tretinoin and Mometasone Furoate produces a medication that can be used for pruritic signs of corticosteroid-responsive dermatoses including redness, itching, and swelling. This medication is a magic combination that makes your lightens and brightens up your skin complexion. Along with this the anti- inflammatory actions of the drug is helpful in treating inflammatory skin conditions such as dermatitis or eczema. This topical drug is sold under various brand names in the market.</span></p> <p style=text-align: justify;><span style=font-size: large;><strong><span style=text-decoration: underline;>Understanding the drug:</span></strong></span></p> <p style=text-align: "	"http://www.directmall.co.uk/skin-lite.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_515_2.jpg"	"11.65"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"289"	"289"	"Ciplactin "	"<p style=text-align: center;><span style=font-size: medium;>&nbsp;<strong>Ciplactin</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;><br /></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Cyproheptadine HCl?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Cyproheptadine HCl is an antihistamine drug that reduces the chemical histamine in the body. Histamine is a natural chemical which is secreted by the mast cells in the body and triggers allergic symptoms such as sneezing, itching, watery eye, or runny nose.</span><br /><span style=font-size: medium;>Cyproheptadine HCl is prescribed to relieve the symptoms of seasonal allergies (hay fever) both in adults and children. It is sold under various brands, a couple of which are Periactin and Ciplactin (made by Cipla).</span><br /><spa"	"http://www.directmall.co.uk/ciplactin.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_289_1.jpg"	"6.62"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"423"	"423"	"Allegra "	"<p style=text-align: center;><span style=font-size: large;><strong>Allegra 120 mg<br /></strong></span></p> <p style=text-align: justify;><span style=font-size: large;><strong>Fexofenadine</strong> is an antihistamine. This drug reduces the effects of natural chemical histamines from the body. Fexofenadine relieves the symptoms of seasonal and year around allergies like hay fever in adults and children.&nbsp; Fexofenadine has a quality of fast onset of action, as it attain its therapeutic efficacy in one hour. It aids in relieving the symptoms of allergic reactions like urticaria, itchy red skin, burning sensation and swelling. Fexofenadine is a drug given in the allergic conditions such as sneezing, itchy nose and throat, watery, red and itchy eyes, runny nose that arises in the following conditions such as:</span></p> <ul style=text-align: justify;> <li><span style=font-s"	"http://www.directmall.co.uk/allegra.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_423_2.jpg"	"15.33"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
